query_source,query_index,nearest_other_source_index,donor_similarity,acceptor_similarity,paired_similarity
in-house,413,533,0.13114753365516663,0.6883116960525513,0.40972959995269775
in-house,414,93,0.5684210658073425,0.5844155550003052,0.5764182806015015
in-house,415,533,0.2568807303905487,0.835616409778595,0.5462485551834106
in-house,416,483,0.46236559748649597,0.550000011920929,0.5061827898025513
in-house,417,93,0.34259259700775146,0.5844155550003052,0.4635040760040283
in-house,418,533,0.33636364340782166,0.7721518874168396,0.5542577505111694
in-house,419,483,0.46236559748649597,1.0,0.7311828136444092
in-house,420,533,0.31481480598449707,0.835616409778595,0.5752155780792236
in-house,421,533,0.380952388048172,0.4476190507411957,0.41428571939468384
in-house,422,533,0.33636364340782166,0.5913978219032288,0.463880717754364
in-house,423,533,0.34259259700775146,0.835616409778595,0.5891045331954956
in-house,424,533,0.4040403962135315,0.707317054271698,0.5556787252426147
in-house,425,352,0.4736842215061188,0.523809552192688,0.4987468719482422
in-house,426,93,0.4528301954269409,0.3958333432674408,0.42433178424835205
in-house,427,533,0.343137264251709,0.835616409778595,0.5893768072128296
in-house,428,533,0.380952388048172,0.6282051205635071,0.5045787692070007
in-house,429,533,0.4157303273677826,0.835616409778595,0.6256733536720276
in-house,430,47,0.4285714328289032,0.4597701132297516,0.4441707730293274
in-house,431,533,0.4040403962135315,0.835616409778595,0.6198284029960632
in-house,432,418,0.38461539149284363,0.5769230723381042,0.48076921701431274
in-house,433,483,0.46236559748649597,0.4938271641731262,0.4780963659286499
in-house,434,533,0.28431373834609985,0.835616409778595,0.5599650740623474
in-house,435,483,0.46236559748649597,0.7727272510528564,0.6175464391708374
in-house,436,93,0.4528301954269409,0.3956044018268585,0.4242172837257385
in-house,437,533,0.3207547068595886,0.7564102411270142,0.538582444190979
in-house,438,483,0.46236559748649597,0.32380953431129456,0.39308756589889526
in-house,439,418,0.34020617604255676,0.5844155550003052,0.4623108506202698
in-house,440,93,0.4433962404727936,0.5844155550003052,0.5139058828353882
in-house,441,483,0.517241358757019,0.5180723071098328,0.5176568031311035
in-house,442,483,0.4886363744735718,0.6081081032752991,0.5483722686767578
in-house,443,533,0.33636364340782166,0.7594936490058899,0.5479286313056946
in-house,444,483,0.46236559748649597,0.6399999856948853,0.5511828064918518
in-house,445,533,0.33636364340782166,0.7124999761581421,0.5244318246841431
in-house,446,533,0.20000000298023224,0.835616409778595,0.517808198928833
in-house,447,483,0.46236559748649597,0.47058823704719543,0.4664769172668457
in-house,448,533,0.35185185074806213,0.835616409778595,0.5937341451644897
in-house,449,483,0.5,0.40625,0.453125
in-house,450,93,0.4528301954269409,0.5753424763679504,0.5140863656997681
in-house,451,483,0.46236559748649597,0.5340909361839294,0.4982282519340515
in-house,452,483,0.46236559748649597,0.5,0.4811828136444092
in-house,453,93,0.5154638886451721,0.24468085169792175,0.38007235527038574
in-house,454,533,0.341269850730896,0.6236559152603149,0.48246288299560547
in-house,455,533,0.380952388048172,0.835616409778595,0.6082844138145447
in-house,456,477,0.2666666805744171,0.59375,0.43020832538604736
in-house,457,533,0.380952388048172,0.8399999737739563,0.6104761958122253
in-house,458,483,0.46236559748649597,0.5529412031173706,0.5076534152030945
in-house,459,483,0.46236559748649597,0.4526315927505493,0.45749861001968384
in-house,460,533,0.2293577939271927,0.5,0.36467888951301575
in-house,461,533,0.24786324799060822,0.835616409778595,0.541739821434021
in-house,462,483,0.46236559748649597,0.5249999761581421,0.4936828017234802
in-house,463,93,0.4528301954269409,0.47727271914482117,0.46505147218704224
in-house,464,533,0.2195121943950653,1.0,0.6097561120986938
in-house,465,533,0.2897196114063263,0.7530864477157593,0.5214030146598816
in-house,466,418,0.4938271641731262,1.0,0.7469135522842407
in-house,467,93,0.4528301954269409,0.5844155550003052,0.518622875213623
in-house,468,398,0.24761904776096344,1.0,0.6238095164299011
in-house,469,93,0.4528301954269409,0.7727272510528564,0.6127787232398987
in-house,470,533,0.2857142984867096,0.835616409778595,0.5606653690338135
in-house,471,533,0.380952388048172,0.8125,0.5967261791229248
in-house,472,352,0.4736842215061188,0.6266666650772095,0.5501754283905029
in-house,473,533,0.3207547068595886,0.835616409778595,0.5781855583190918
in-house,474,93,0.45098039507865906,0.4112149477005005,0.43109768629074097
in-house,475,533,0.2641509473323822,0.835616409778595,0.5498836636543274
in-house,476,47,0.4285714328289032,0.42553192377090454,0.4270516633987427
in-house,477,533,0.380952388048172,0.6404494643211365,0.5107009410858154
in-house,478,483,0.5185185074806213,0.4112149477005005,0.4648667275905609
in-house,479,483,0.4886363744735718,0.5844155550003052,0.5365259647369385
in-house,480,533,0.22033898532390594,0.835616409778595,0.527977705001831
in-house,481,533,0.380952388048172,0.7126436829566956,0.546798050403595
in-house,482,483,0.46236559748649597,0.4651162922382355,0.4637409448623657
in-house,483,483,0.46236559748649597,0.46739131212234497,0.4648784399032593
in-house,484,93,0.4528301954269409,0.517241358757019,0.48503577709198
in-house,485,93,0.4528301954269409,0.3191489279270172,0.38598954677581787
in-house,486,533,0.31481480598449707,0.835616409778595,0.5752155780792236
in-house,487,533,0.33636364340782166,0.5151515007019043,0.42575758695602417
in-house,488,352,0.4736842215061188,0.5121951103210449,0.49293965101242065
in-house,489,533,0.269565224647522,0.835616409778595,0.5525908470153809
in-house,490,93,0.4476190507411957,0.3645833432674408,0.40610119700431824
in-house,491,533,0.3272727131843567,0.835616409778595,0.5814445614814758
in-house,492,418,0.40909090638160706,1.0,0.7045454382896423
in-house,493,415,0.22608695924282074,0.5138888955116272,0.36998793482780457
in-house,494,533,0.341269850730896,0.835616409778595,0.5884431600570679
in-house,495,483,0.46236559748649597,0.641791045665741,0.5520783066749573
in-house,496,483,0.7162162065505981,0.4526315927505493,0.5844238996505737
in-house,497,533,0.15740740299224854,0.835616409778595,0.49651190638542175
in-house,498,483,0.46236559748649597,0.33673468232154846,0.3995501399040222
in-house,499,533,0.33636364340782166,0.7662337422370911,0.5512986779212952
in-house,500,238,0.44247788190841675,1.0,0.7212389707565308
in-house,501,352,0.4736842215061188,0.6133333444595337,0.543508768081665
in-house,502,455,0.3963963985443115,1.0,0.6981981992721558
in-house,503,483,0.46236559748649597,0.46236559748649597,0.46236559748649597
in-house,504,533,0.2358490526676178,0.835616409778595,0.5357327461242676
in-house,505,533,0.2612612545490265,0.835616409778595,0.5484388470649719
in-house,506,418,0.39361703395843506,0.5844155550003052,0.4890162944793701
in-house,507,483,0.46236559748649597,0.5365853905677795,0.49947547912597656
in-house,508,418,0.3333333432674408,0.5844155550003052,0.4588744640350342
in-house,509,93,0.4528301954269409,0.378947377204895,0.41588878631591797
in-house,510,533,0.302752286195755,0.7820512652397156,0.5424017906188965
in-house,511,93,0.4476190507411957,0.5844155550003052,0.5160173177719116
in-house,512,533,0.33636364340782166,0.75,0.543181836605072
in-house,513,418,0.3232323229312897,0.5844155550003052,0.45382392406463623
in-house,514,533,0.19298245012760162,0.835616409778595,0.5142994523048401
in-house,515,418,0.3025210201740265,0.5844155550003052,0.44346827268600464
in-house,516,533,0.2869565188884735,0.835616409778595,0.561286449432373
in-house,517,533,0.2521008551120758,0.7307692170143127,0.49143505096435547
in-house,518,171,0.230158731341362,0.707317054271698,0.4687379002571106
in-house,519,483,0.46236559748649597,0.6388888955116272,0.5506272315979004
in-house,520,533,0.25641027092933655,0.835616409778595,0.546013355255127
in-house,521,483,0.46236559748649597,0.20512820780277252,0.33374691009521484
in-house,522,475,0.44954127073287964,0.3645833432674408,0.407062292098999
in-house,523,533,0.35779815912246704,1.0,0.6788990497589111
in-house,524,533,0.3786407709121704,0.835616409778595,0.6071286201477051
in-house,525,533,0.2641509473323822,0.6860465407371521,0.47509872913360596
in-house,526,483,0.46236559748649597,0.5555555820465088,0.5089606046676636
in-house,527,483,0.46236559748649597,0.47311827540397644,0.4677419364452362
in-house,528,93,0.4528301954269409,0.5064935088157654,0.47966185212135315
in-house,529,533,0.33636364340782166,0.6590909361839294,0.49772727489471436
in-house,530,47,0.4285714328289032,0.3777777850627899,0.40317460894584656
in-house,531,93,0.5151515007019043,0.5921052694320679,0.5536283850669861
in-house,532,533,0.380952388048172,0.6790123581886292,0.5299823880195618
in-house,533,483,0.46236559748649597,0.47191011905670166,0.46713787317276
in-house,534,533,0.380952388048172,0.6629213690757751,0.5219368934631348
in-house,535,483,0.517241358757019,0.5357142686843872,0.5264778137207031
in-house,536,483,0.5,0.5443037748336792,0.5221518874168396
in-house,537,533,0.2641509473323822,0.7307692170143127,0.4974600672721863
in-house,538,533,0.33636364340782166,0.5151515007019043,0.42575758695602417
in-house,539,418,0.32673266530036926,0.5844155550003052,0.455574095249176
in-house,540,93,0.4528301954269409,0.4482758641242981,0.4505530297756195
in-house,541,418,0.3586956560611725,0.5844155550003052,0.47155559062957764
in-house,542,352,0.29411765933036804,0.5810810923576355,0.4375993609428406
in-house,543,533,0.22580644488334656,0.835616409778595,0.5307114124298096
in-house,544,352,0.29411765933036804,0.3218390941619873,0.30797839164733887
in-house,545,533,0.3486238420009613,0.835616409778595,0.5921201109886169
in-house,546,483,0.46236559748649597,0.3978494703769684,0.4301075339317322
in-house,547,93,0.4528301954269409,0.5696202516555786,0.5112252235412598
in-house,548,483,0.46236559748649597,0.5555555820465088,0.5089606046676636
in-house,549,93,0.4563106894493103,0.3645833432674408,0.41044700145721436
in-house,550,483,0.46236559748649597,0.5529412031173706,0.5076534152030945
in-house,551,93,0.3177570104598999,0.5529412031173706,0.43534910678863525
in-house,552,93,0.4528301954269409,0.5340909361839294,0.4934605658054352
in-house,553,533,0.33636364340782166,0.7816091775894165,0.5589864253997803
in-house,554,533,0.3272727131843567,0.7721518874168396,0.5497123003005981
in-house,555,455,0.5783132314682007,0.3645833432674408,0.47144830226898193
in-house,556,533,0.380952388048172,0.5510203838348389,0.46598637104034424
in-house,557,483,0.517241358757019,0.5769230723381042,0.5470821857452393
in-house,558,533,0.31481480598449707,0.835616409778595,0.5752155780792236
in-house,559,453,0.41111111640930176,1.0,0.7055555582046509
in-house,560,483,0.5,0.5696202516555786,0.5348101258277893
in-house,561,47,0.4660194218158722,0.4761904776096344,0.4711049497127533
in-house,562,533,0.13114753365516663,0.7945205569267273,0.46283406019210815
in-house,563,483,0.46236559748649597,0.34343433380126953,0.40289998054504395
in-house,564,352,0.4747474789619446,0.4112149477005005,0.44298121333122253
in-house,565,352,0.29411765933036804,0.3186813294887543,0.30639949440956116
in-house,566,533,0.25242719054222107,0.835616409778595,0.5440217852592468
in-house,567,533,0.33636364340782166,0.5204081535339355,0.4283859133720398
in-house,568,483,0.5,0.3928571343421936,0.4464285671710968
in-house,569,533,0.380952388048172,0.40625,0.3936011791229248
in-house,570,171,0.230158731341362,0.737500011920929,0.4838293790817261
in-house,571,93,0.4528301954269409,0.7014925479888916,0.5771613717079163
in-house,572,533,0.21212121844291687,0.6746987700462341,0.4434099793434143
in-house,573,93,0.4528301954269409,0.5833333134651184,0.518081784248352
in-house,574,352,0.29411765933036804,0.37634408473968506,0.33523088693618774
in-house,575,533,0.1328125,0.835616409778595,0.4842144548892975
in-house,576,47,0.4285714328289032,0.7903226017951965,0.6094470024108887
in-house,577,483,0.46236559748649597,0.5,0.4811828136444092
in-house,578,533,0.13178294897079468,0.835616409778595,0.4836996793746948
in-house,579,398,0.25,1.0,0.625
in-house,580,93,0.4528301954269409,0.5054945349693298,0.4791623651981354
in-house,581,533,0.2358490526676178,0.6987951993942261,0.46732211112976074
in-house,582,533,0.15126051008701324,1.0,0.575630247592926
in-house,583,47,0.4285714328289032,0.21917808055877686,0.3238747715950012
in-house,584,398,0.20588235557079315,0.5,0.3529411852359772
in-house,585,352,0.5360824465751648,0.5921052694320679,0.564093828201294
in-house,586,533,0.38383838534355164,0.835616409778595,0.6097273826599121
in-house,587,533,0.24770642817020416,0.835616409778595,0.5416614413261414
in-house,588,533,0.2982456088066101,0.835616409778595,0.5669310092926025
in-house,589,533,0.380952388048172,0.343137264251709,0.3620448112487793
in-house,590,533,0.3723404109477997,0.835616409778595,0.6039783954620361
in-house,591,93,0.6333333253860474,0.5921052694320679,0.6127192974090576
in-house,592,533,0.33636364340782166,0.6363636255264282,0.48636364936828613
in-house,593,533,0.23999999463558197,0.835616409778595,0.5378081798553467
in-house,594,47,0.4587155878543854,0.5844155550003052,0.5215655565261841
in-house,595,455,0.49504950642585754,0.5844155550003052,0.5397325158119202
in-house,596,483,0.46236559748649597,0.5810810923576355,0.5217233300209045
in-house,597,533,0.380952388048172,0.585106372833252,0.4830293655395508
in-house,598,533,0.33636364340782166,0.6483516693115234,0.49235767126083374
in-house,599,398,0.20588235557079315,0.30188679695129395,0.25388458371162415
in-house,600,93,0.4528301954269409,0.5529412031173706,0.5028856992721558
in-house,601,93,0.5154638886451721,0.28155338764190674,0.39850863814353943
in-house,602,533,0.33636364340782166,0.7407407164573669,0.5385521650314331
in-house,603,483,0.46236559748649597,0.42391303181648254,0.44313931465148926
in-house,604,477,0.15555556118488312,0.4000000059604645,0.2777777910232544
in-house,605,455,0.49504950642585754,1.0,0.7475247383117676
in-house,606,533,0.3333333432674408,0.835616409778595,0.5844748616218567
in-house,607,533,0.380952388048172,0.6987951993942261,0.5398737788200378
in-house,608,483,0.46236559748649597,0.46875,0.4655578136444092
in-house,609,533,0.3679245412349701,0.835616409778595,0.6017704606056213
in-house,610,533,0.2222222238779068,0.835616409778595,0.5289193391799927
in-house,611,93,0.4528301954269409,0.27835050225257874,0.36559033393859863
in-house,612,93,0.4528301954269409,0.5340909361839294,0.4934605658054352
in-house,613,93,0.4528301954269409,0.5465116500854492,0.49967092275619507
in-house,614,504,0.35779815912246704,0.5844155550003052,0.4711068570613861
in-house,615,483,0.46236559748649597,0.7014925479888916,0.581929087638855
in-house,616,533,0.4040403962135315,0.835616409778595,0.6198284029960632
in-house,617,47,0.2063492089509964,0.9821428656578064,0.5942460298538208
in-house,618,533,0.16346153616905212,0.5,0.33173078298568726
in-house,619,533,0.2604166567325592,1.0,0.6302083134651184
in-house,620,483,0.46236559748649597,1.0,0.7311828136444092
in-house,621,533,0.3956044018268585,0.835616409778595,0.6156104207038879
in-house,622,533,0.380952388048172,0.7945205569267273,0.5877364873886108
in-house,623,477,0.2666666805744171,0.5454545617103577,0.4060606360435486
in-house,624,533,0.23469388484954834,0.835616409778595,0.535155177116394
in-house,625,533,0.380952388048172,0.7051281929016113,0.5430402755737305
in-house,626,483,0.5,0.7910447716712952,0.6455223560333252
in-house,627,93,0.5154638886451721,0.6025640964508057,0.5590139627456665
in-house,628,533,0.25,0.835616409778595,0.5428081750869751
in-house,629,483,0.46236559748649597,0.5476190447807312,0.5049923062324524
in-house,630,483,0.46236559748649597,0.6301369667053223,0.5462512969970703
in-house,631,352,0.5408163070678711,0.5921052694320679,0.5664607882499695
in-house,632,91,0.19178082048892975,0.25925925374031067,0.2255200445652008
in-house,633,533,0.2199999988079071,0.835616409778595,0.5278081893920898
in-house,634,533,0.28070175647735596,0.835616409778595,0.5581591129302979
in-house,635,93,0.4528301954269409,0.25287356972694397,0.35285186767578125
in-house,636,483,0.5223880410194397,1.0,0.7611939907073975
in-house,637,533,0.27966102957725525,0.835616409778595,0.5576387047767639
in-house,638,477,0.15555556118488312,0.5,0.32777777314186096
in-house,639,533,0.2767857015132904,1.0,0.6383928656578064
in-house,640,483,0.46236559748649597,0.5647059082984924,0.513535737991333
in-house,641,93,0.4528301954269409,0.3589743673801422,0.40590226650238037
in-house,642,415,0.20779220759868622,0.5138888955116272,0.3608405590057373
in-house,643,533,0.33636364340782166,1.0,0.668181836605072
in-house,644,477,0.15555556118488312,0.4536082446575165,0.3045819103717804
in-house,645,93,0.4528301954269409,0.38461539149284363,0.41872280836105347
in-house,646,533,0.13274335861206055,0.835616409778595,0.48417988419532776
in-house,647,533,0.15740740299224854,0.835616409778595,0.49651190638542175
in-house,648,477,0.15555556118488312,0.6666666865348816,0.41111111640930176
in-house,649,248,0.17283950746059418,0.4533333480358124,0.3130864202976227
in-house,650,418,0.36036035418510437,1.0,0.6801801919937134
in-house,651,47,0.2063492089509964,0.7058823704719543,0.4561157822608948
in-house,652,477,0.15555556118488312,0.41818180680274963,0.286868691444397
in-house,653,93,0.4528301954269409,0.2666666805744171,0.3597484230995178
in-house,654,533,0.380952388048172,0.9444444179534912,0.6626983880996704
in-house,655,398,0.20588235557079315,0.3258427083492279,0.26586252450942993
in-house,656,533,0.3669724762439728,1.0,0.6834862232208252
in-house,657,533,0.2777777910232544,0.835616409778595,0.5566971302032471
in-house,658,533,0.21848739683628082,0.835616409778595,0.5270519256591797
in-house,659,352,0.37142857909202576,1.0,0.6857143044471741
in-house,660,483,0.46236559748649597,0.4639175236225128,0.4631415605545044
in-house,661,47,0.5684210658073425,0.5340909361839294,0.551256000995636
in-house,662,533,0.2358490526676178,0.835616409778595,0.5357327461242676
in-house,663,483,0.46236559748649597,0.3978494703769684,0.4301075339317322
in-house,664,352,0.4736842215061188,0.28125,0.3774670958518982
in-house,665,477,0.15555556118488312,0.654321014881134,0.404938280582428
in-house,666,533,0.25,0.835616409778595,0.5428081750869751
in-house,667,47,0.4285714328289032,0.24657534062862396,0.337573379278183
in-house,668,533,0.3921568691730499,0.835616409778595,0.6138866543769836
in-house,669,477,0.15555556118488312,0.5252525210380554,0.34040403366088867
in-house,670,483,0.46236559748649597,0.5625,0.5124328136444092
in-house,671,248,0.17283950746059418,0.6000000238418579,0.38641977310180664
in-house,672,483,0.46236559748649597,0.5,0.4811828136444092
in-house,673,533,0.25,0.835616409778595,0.5428081750869751
in-house,674,47,0.4285714328289032,0.5529412031173706,0.4907563328742981
in-house,675,533,0.24074074625968933,0.835616409778595,0.538178563117981
in-house,676,533,0.38461539149284363,0.835616409778595,0.6101158857345581
in-house,677,533,0.380952388048172,0.6288659572601318,0.5049091577529907
in-house,678,483,0.7162162065505981,0.5921052694320679,0.654160737991333
in-house,679,352,0.29411765933036804,0.5921052694320679,0.44311147928237915
in-house,680,533,0.13223139941692352,1.0,0.56611567735672
in-house,681,398,0.20588235557079315,0.52173912525177,0.3638107478618622
in-house,682,352,0.36752137541770935,0.4112149477005005,0.3893681764602661
in-house,683,477,0.15555556118488312,0.5833333134651184,0.36944442987442017
in-house,684,93,0.4528301954269409,0.40697672963142395,0.42990344762802124
in-house,685,477,0.15555556118488312,0.4329896867275238,0.29427263140678406
in-house,686,483,0.46236559748649597,0.3392857015132904,0.4008256494998932
in-house,687,533,0.2118644118309021,0.8243243098258972,0.5180943608283997
in-house,688,533,0.13223139941692352,0.835616409778595,0.48392391204833984
in-house,689,462,0.34210526943206787,0.3645833432674408,0.3533443212509155
in-house,690,533,0.21212121844291687,0.835616409778595,0.5238687992095947
in-house,691,248,0.17283950746059418,0.47058823704719543,0.3217138648033142
in-house,692,533,0.20000000298023224,0.6236559152603149,0.411827951669693
in-house,693,533,0.33636364340782166,0.7228915691375732,0.5296276211738586
in-house,694,533,0.30000001192092896,0.835616409778595,0.567808210849762
in-house,695,93,0.4528301954269409,0.4000000059604645,0.4264150857925415
in-house,696,477,0.15555556118488312,0.39814814925193787,0.2768518626689911
in-house,697,483,0.46236559748649597,0.22641509771347046,0.344390332698822
in-house,698,533,0.18518517911434174,0.835616409778595,0.5104007720947266
in-house,699,13,0.302325576543808,0.16455696523189545,0.23344126343727112
in-house,700,93,0.5154638886451721,0.6025640964508057,0.5590139627456665
in-house,701,533,0.2678571343421936,1.0,0.6339285373687744
in-house,702,533,0.1149425283074379,0.7045454382896423,0.409743994474411
in-house,703,533,0.15126051008701324,0.835616409778595,0.4934384524822235
in-house,704,533,0.2818181812763214,1.0,0.6409090757369995
in-house,705,533,0.2884615361690521,0.835616409778595,0.5620389580726624
in-house,706,533,0.25,0.835616409778595,0.5428081750869751
in-house,707,533,0.19607843458652496,0.835616409778595,0.5158474445343018
in-house,708,533,0.33636364340782166,0.6421052813529968,0.48923444747924805
in-house,709,533,0.1149425283074379,0.835616409778595,0.47527948021888733
in-house,710,352,0.29411765933036804,0.75,0.5220588445663452
in-house,711,533,0.3177570104598999,1.0,0.65887850522995
in-house,712,352,0.3963963985443115,0.4112149477005005,0.403805673122406
in-house,713,352,0.27184465527534485,0.3645833432674408,0.3182139992713928
in-house,714,398,0.20588235557079315,0.29411765933036804,0.25
Gao,0,468,0.17164179682731628,0.16455696523189545,0.16809937357902527
Gao,1,631,0.19083969295024872,0.14606741070747375,0.16845354437828064
Gao,2,631,0.18518517911434174,0.14606741070747375,0.16562628746032715
Gao,3,586,0.35555556416511536,0.14444445073604584,0.25
Gao,4,586,0.35555556416511536,0.14444445073604584,0.25
Gao,5,633,0.3571428656578064,0.14444445073604584,0.2507936656475067
Gao,6,694,0.30188679695129395,0.14444445073604584,0.2231656312942505
Gao,7,555,0.14814814925193787,0.03947368264198303,0.09381091594696045
Gao,8,555,0.14814814925193787,0.03947368264198303,0.09381091594696045
Gao,9,555,0.13953489065170288,0.03947368264198303,0.08950428664684296
Gao,10,460,0.15789473056793213,0.03947368264198303,0.09868420660495758
Gao,11,149,0.5064935088157654,0.1875,0.3469967544078827
Gao,12,22,0.692307710647583,0.07692307978868484,0.38461539149284363
Gao,13,699,0.302325576543808,0.16455696523189545,0.23344126343727112
Gao,14,409,0.25974026322364807,0.1666666716337204,0.21320345997810364
Gao,15,675,0.261904776096344,0.14606741070747375,0.20398609340190887
Gao,16,508,0.4134615361690521,0.1318681389093399,0.2726648449897766
Gao,17,133,0.540229856967926,0.11340206116437912,0.32681596279144287
Gao,18,149,0.4935064911842346,0.10185185074806213,0.29767918586730957
Gao,19,555,0.5116279125213623,0.07619047909975052,0.2939091920852661
Gao,20,678,0.5280898809432983,0.14606741070747375,0.33707863092422485
Gao,21,659,0.4038461446762085,0.16455696523189545,0.28420156240463257
Gao,22,327,0.5288461446762085,0.14444445073604584,0.33664530515670776
Gao,23,666,0.37931033968925476,0.14606741070747375,0.26268887519836426
Gao,24,22,0.4757281541824341,0.07692307978868484,0.27632561326026917
Gao,25,633,0.1785714328289032,0.14606741070747375,0.16231942176818848
Gao,26,633,0.16853933036327362,0.14606741070747375,0.1573033630847931
Gao,27,223,0.13829787075519562,0.18518517911434174,0.16174152493476868
Gao,28,223,0.11627907305955887,0.18518517911434174,0.1507321298122406
Gao,29,223,0.10989011079072952,0.18518517911434174,0.14753764867782593
Gao,30,694,0.2967033088207245,0.14606741070747375,0.22138535976409912
Gao,31,694,0.3478260934352875,0.14606741070747375,0.24694675207138062
Gao,32,508,0.4038461446762085,0.1318681389093399,0.2678571343421936
Gao,33,694,0.3586956560611725,0.14606741070747375,0.2523815333843231
Gao,34,517,0.40566039085388184,0.15730337798595428,0.28148189187049866
Gao,35,690,0.36666667461395264,0.14606741070747375,0.256367027759552
Gao,36,327,0.37383177876472473,0.14606741070747375,0.25994959473609924
Gao,37,555,0.6714285612106323,0.07619047909975052,0.3738095164299011
Gao,38,468,0.2650602459907532,0.017543859779834747,0.14130204916000366
Gao,39,543,0.3272727131843567,0.014705882407724857,0.17098930478096008
Gao,40,678,0.3583333194255829,0.729411780834198,0.5438725352287292
Gao,41,66,0.35555556416511536,0.11827956885099411,0.23691757023334503
Gao,42,66,0.33000001311302185,0.11827956885099411,0.22413979470729828
Gao,43,66,0.30630630254745483,0.11827956885099411,0.21229293942451477
Gao,44,624,0.3076923191547394,0.14606741070747375,0.22687986493110657
Gao,45,555,0.2150537669658661,0.03947368264198303,0.12726372480392456
Gao,46,555,0.5277777910232544,0.09803921729326248,0.31290850043296814
Gao,47,168,0.45370370149612427,1.0,0.7268518209457397
Gao,48,555,0.5352112650871277,0.09803921729326248,0.3166252374649048
Gao,49,637,0.35779815912246704,0.14606741070747375,0.2519327998161316
Gao,50,555,0.4533333480358124,0.09803921729326248,0.2756862938404083
Gao,51,673,0.4032258093357086,0.14606741070747375,0.2746466100215912
Gao,52,673,0.4029850661754608,0.14606741070747375,0.2745262384414673
Gao,53,666,0.3580246865749359,0.14606741070747375,0.25204604864120483
Gao,54,621,0.2112676054239273,0.14444445073604584,0.17785602807998657
Gao,55,621,0.2112676054239273,0.14606741070747375,0.17866751551628113
Gao,56,673,0.22727273404598236,0.14444445073604584,0.1858585923910141
Gao,57,673,0.22727273404598236,0.14606741070747375,0.18667006492614746
Gao,58,555,0.41333332657814026,0.07619047909975052,0.2447618991136551
Gao,59,555,0.41333332657814026,0.09803921729326248,0.25568628311157227
Gao,60,194,0.40566039085388184,1.0,0.7028301954269409
Gao,61,678,0.7066666483879089,0.14606741070747375,0.42636704444885254
Gao,62,678,0.6794871687889099,0.14606741070747375,0.412777304649353
Gao,63,699,0.2830188572406769,0.16455696523189545,0.22378790378570557
Gao,64,468,0.2947368323802948,0.15189872682094574,0.22331777215003967
Gao,65,631,0.19811320304870605,0.14606741070747375,0.1720903068780899
Gao,66,673,0.6111111044883728,0.14606741070747375,0.3785892724990845
Gao,67,673,0.5322580933570862,0.14606741070747375,0.33916276693344116
Gao,68,673,0.5245901346206665,0.14606741070747375,0.33532875776290894
Gao,69,673,0.5614035129547119,0.14606741070747375,0.35373544692993164
Gao,70,172,0.2929936349391937,0.09803921729326248,0.1955164223909378
Gao,71,586,0.5783132314682007,0.14606741070747375,0.362190306186676
Gao,72,624,0.42105263471603394,0.14606741070747375,0.28356003761291504
Gao,73,232,0.12318840622901917,0.15730337798595428,0.14024588465690613
Gao,74,327,0.5555555820465088,0.14606741070747375,0.3508114814758301
Gao,75,327,0.5188679099082947,0.14606741070747375,0.3324676752090454
Gao,76,659,0.3883495032787323,0.15189872682094574,0.2701241075992584
Gao,77,624,0.4285714328289032,0.14606741070747375,0.2873194217681885
Gao,78,149,0.5064935088157654,0.018018018454313278,0.2622557580471039
Gao,79,673,0.6491228342056274,0.14444445073604584,0.39678364992141724
Gao,80,673,0.6229507923126221,0.14444445073604584,0.38369762897491455
Gao,81,673,0.3762376308441162,0.14444445073604584,0.2603410482406616
Gao,82,666,0.4318181872367859,0.14606741070747375,0.288942813873291
Gao,83,133,0.5909090638160706,0.12371134012937546,0.3573102056980133
Gao,84,133,0.5909090638160706,0.11340206116437912,0.35215556621551514
Gao,85,427,0.5348837375640869,0.14444445073604584,0.339664101600647
Gao,86,427,0.5348837375640869,0.14606741070747375,0.34047555923461914
Gao,87,579,0.25806450843811035,0.16455696523189545,0.2113107442855835
Gao,88,631,0.29347825050354004,0.14606741070747375,0.2197728306055069
Gao,89,631,0.29347825050354004,0.14606741070747375,0.2197728306055069
Gao,90,631,0.29347825050354004,0.14606741070747375,0.2197728306055069
Gao,91,149,0.5064935088157654,0.17985612154006958,0.3431748151779175
Gao,92,149,0.5064935088157654,0.1780821979045868,0.3422878384590149
Gao,93,120,0.4591836631298065,1.0,0.7295918464660645
Gao,94,636,0.28358209133148193,0.15189872682094574,0.21774041652679443
Gao,95,547,0.21551723778247833,0.1666666716337204,0.19109195470809937
Gao,96,673,0.46268656849861145,0.14444445073604584,0.30356550216674805
Gao,97,678,0.53125,0.14606741070747375,0.3386586904525757
Gao,98,631,0.19417475163936615,0.14606741070747375,0.17012107372283936
Gao,99,631,0.21359223127365112,0.14606741070747375,0.17982982099056244
Gao,100,555,0.31182795763015747,0.09803921729326248,0.20493358373641968
Gao,101,543,0.19540229439735413,0.14606741070747375,0.17073485255241394
Gao,102,699,0.26923078298568726,0.16455696523189545,0.21689388155937195
Gao,103,699,0.26923078298568726,0.16455696523189545,0.21689388155937195
Gao,104,699,0.26923078298568726,0.16455696523189545,0.21689388155937195
Gao,105,555,0.3513513505458832,0.09803921729326248,0.22469528019428253
Gao,106,172,0.2735042870044708,0.09803921729326248,0.18577174842357635
Gao,107,22,0.36082473397254944,0.07692307978868484,0.21887390315532684
Gao,108,149,0.4588235318660736,0.10185185074806213,0.28033769130706787
