pce_bin,n,experimental_min,experimental_max,r,spearman_rho,r2,rmse,mae,mean_signed_error,calibration_intercept,calibration_slope
"(1.229, 7.924]",29,1.2300000190734863,7.900000095367432,0.26915531625219163,0.07193004119100077,-3.6576661130308628,3.8698368959741094,3.1455808954867295,2.9494871455844085,3.965856425670341,0.21006454919918915
"(7.924, 9.3]",29,7.960000038146973,9.300000190734863,0.08238362378314606,0.12150339708898547,-9.547931390582495,1.3534179281753003,1.1957418455447546,0.37444670642346156,8.537616504619368,0.027100126989083522
"(9.3, 10.842]",28,9.520000457763672,10.789999961853027,0.1128728159881034,0.08355021819557096,-13.993209895278417,1.4908322142813597,1.3319547717608355,0.34793306998855816,9.746620463999468,0.030142965268412494
"(10.842, 12.674]",28,11.050000190734863,12.619999885559082,0.060218803140560315,0.10271162054124966,-10.860569775747244,1.6480149609006183,1.2141169173039679,-0.980571369133373,11.49719816622135,0.022793482549564755
"(12.674, 16.5]",29,12.710000038146973,16.5,0.7283800179877253,0.7857408673388667,-1.7029786593542209,2.020806656230682,1.7540799908037275,-1.7239501156388555,6.843622593121399,0.5852958202270604
