branch,split_seed,model_seed,best_valid_rmse,test_r,test_spearman_rho,test_r2,test_rmse,test_mae,test_mean_signed_error,test_calibration_intercept,test_calibration_slope,valid_r,valid_spearman_rho,valid_r2,valid_rmse,valid_mae,valid_mean_signed_error,valid_calibration_intercept,valid_calibration_slope
joint_inhouse_gao,12,31,2.27945932399363,0.8329521789735324,0.8018180582367532,0.6864191729235509,2.260744742610986,1.617446918040514,0.1634703196585178,0.5157541930697545,0.9165558558262844,0.803257878974059,0.8070635476576709,0.638119712745217,2.27945932399363,1.6908921993970871,0.0187060002088546,0.6145674466906024,0.9051858966946223
joint_inhouse_gao,12,32,2.3054567023562345,0.8209382858753538,0.7788845807203609,0.6646907872438441,2.337757838941451,1.686013801306486,-0.0084907238781452,0.8438530310308663,0.8951591593317272,0.8006651930920661,0.7925315218994247,0.6298181056758427,2.3054567023562345,1.669159108519554,-0.0883569008111953,0.8403699247337086,0.8855739361658375
joint_inhouse_gao,12,33,2.24140713899279,0.8232916182499689,0.7907973474106964,0.6666166696468931,2.3310345967474784,1.7084603129327298,-0.0943472491800785,0.9721677919374055,0.8886304659185051,0.8122648304844898,0.8129009364400529,0.6501009732600129,2.24140713899279,1.6136395751237869,-0.1874253696203232,0.8006872584585453,0.9052581041562602
joint_inhouse_gao,12,34,2.281061308408772,0.8216850379353291,0.7848689968154607,0.672738765951348,2.3095324081332613,1.7270241056382656,-0.0209887441694736,0.4686562535556887,0.9437279236934226,0.8005313210531441,0.7974011330678855,0.6376108812976427,2.281061308408772,1.749961437702179,-0.0924756457805633,0.4888791166936015,0.9396455487080488
joint_inhouse_gao,12,35,2.1568082808680065,0.8253442105623409,0.791080746992202,0.6768653765272342,2.294925154502452,1.7168453254401683,-0.1183792434036731,0.6417133716577267,0.9334012794965344,0.8239950397042002,0.8218014181782429,0.6760154372724049,2.1568082808680065,1.5990699206590653,-0.1543422273397445,0.4264179327117596,0.958181172899028
joint_inhouse_gao,12,36,2.264337343116171,0.8273447817987639,0.7926075718378204,0.6695655555924089,2.320702311451325,1.648474154800177,0.2364602533280849,0.7060379818139173,0.8852411698520717,0.810461207573637,0.8156199306886889,0.6429052291129098,2.264337343116171,1.6750943554639817,0.1619430073499679,0.6538262104603836,0.8804268246019562
joint_inhouse_gao,12,37,2.2735786766430097,0.8289462152308561,0.7889272173809777,0.6758794483024808,2.298423554313572,1.6494425762593743,0.1315948773324489,0.7493436984404909,0.8913493917034673,0.8072656700605282,0.8048176891313963,0.6399844929240395,2.2735786766430097,1.6766199911832809,0.08321997153759,0.6987222884840337,0.8840471048816123
joint_inhouse_gao,12,38,2.2760432587804496,0.811389162524967,0.7787586253508029,0.6489999043289475,2.391830482163997,1.7302254609763623,0.0554312286078929,0.7921713850532548,0.8944695687373571,0.8032329201881104,0.7906481959396352,0.6392035490213708,2.2760432587804496,1.6341359075307846,0.0093346933126449,0.576106550898808,0.9122242082229308
joint_inhouse_gao,12,39,2.214813823228694,0.8330007941993418,0.8059964740177326,0.6903019780459718,2.2467047044845643,1.6559775083959103,-0.0704611858427524,0.5793217042992348,0.93563566196894,0.8134181776653837,0.8106304994346949,0.6583545166799515,2.214813823228694,1.674116889834404,-0.0432701970338821,0.4712747305313886,0.935318703754183
joint_inhouse_gao,12,40,2.210005950232856,0.8238028427949342,0.7894721279584255,0.6689242688360035,2.322953157744648,1.680930749386549,-0.0640006232559681,0.9001466292513288,0.894324595371769,0.8183028342423291,0.8200379123039865,0.6598361809423929,2.210005950232856,1.5897854781150818,-0.1550933196544647,0.7999665678288514,0.9008696623808726
joint_inhouse_gao,12,41,2.250517015845486,0.8294554037661138,0.7935522371095058,0.6805060344318068,2.28196042755256,1.6721923831403256,-0.0110578397810459,0.7633020176726575,0.9055603434840148,0.8109621929776711,0.8035273189795012,0.6472509647704503,2.250517015845486,1.6954735382795334,-0.1518618365526199,0.8267658847707584,0.8963048182857065
joint_inhouse_gao,12,42,2.1667194280704147,0.8202498895809344,0.7905396765174846,0.665637105617251,2.334456667672543,1.709554900020361,-0.0580963081419467,0.7893784032562309,0.9076466218865212,0.8239564593962501,0.8205817111537137,0.6730309934673373,2.1667194280704147,1.6265579661130904,-0.0887066317796707,0.6233780242318994,0.9186402405023916
joint_inhouse_gao,12,43,2.273379926138998,0.8310079550221166,0.7994575470883588,0.6799628176125976,2.2838995452848936,1.657509606152773,0.2087788096964359,0.5837654782604459,0.9031732468979796,0.8055773393894857,0.8044029272968588,0.64004743346506,2.273379926138998,1.6774457691907882,0.0690009297132492,0.6248231141694511,0.8968966107877573
joint_inhouse_gao,12,44,2.17485719998353,0.8173566313239482,0.7787544012377995,0.6539842334366267,2.374787329399022,1.7035238772332668,0.2025792091786861,0.7485884578765367,0.8837058216651151,0.8223784837695156,0.8192298948041092,0.6705703186956538,2.17485719998353,1.5330142949819563,0.1172580674886703,0.4082741263946485,0.9224610937652762
joint_inhouse_gao,12,45,2.2949330286348912,0.8328907451804217,0.7987766968742537,0.6872474620459863,2.257757014589074,1.651952244400978,0.0358250191807746,0.665353546786256,0.9124864111955904,0.8029234106879345,0.7930998992282356,0.6331899167505672,2.2949330286348912,1.7029447647333145,0.0382826739549636,0.7477593349346896,0.8826572258463177
joint_inhouse_gao,12,46,2.189276301533184,0.8236838385216971,0.7926640213479578,0.6637455088525717,2.341050734914496,1.6900556846559047,0.1164089249074459,0.8962180719343404,0.8748732354972212,0.8213857131165783,0.8205571326746298,0.6661876619186691,2.189276301533184,1.6012681177854535,0.0760339392423629,0.5886082947297213,0.9013361907303054
joint_inhouse_gao,12,47,2.2650225608893897,0.8252810836171874,0.789727494789999,0.6750229741059197,2.301458292047489,1.6497357056438924,0.0462177044451236,0.6387346086068711,0.9146223417266832,0.8055638493812933,0.800433502924839,0.6426890734174621,2.2650225608893897,1.6572092074155806,-0.0198327075242996,0.611843831763769,0.9108493148863204
joint_inhouse_gao,12,48,2.2289890421616034,0.8237793873432417,0.7948286872571002,0.6672027890724811,2.328984605688388,1.6928028371036052,-0.0517552554905414,0.9555414475143722,0.8859524659007291,0.8135462759065836,0.8022584549968046,0.6539673332519074,2.2289890421616034,1.6883812767267228,-0.0738707622289657,0.7079426212744233,0.9037320209873352
joint_inhouse_gao,12,49,2.308064421839104,0.8247728947520795,0.7930933448332196,0.6638673807708055,2.3406264518079496,1.6606689889132975,0.1305307223498821,0.9278538135510832,0.8694469495539228,0.8005072893000089,0.7954532886005012,0.6289802009922479,2.308064421839104,1.7130231355428696,0.0101158002614974,0.7876401296479153,0.8804056608169449
joint_inhouse_gao,12,50,2.1855464271346268,0.8284130002555247,0.8054707639539369,0.6670393651525849,2.3295563729187863,1.6988935504853726,0.2722319377362728,0.7803078886802206,0.8723982553681577,0.8241193697811626,0.8144923929607235,0.6673241264862944,2.1855464271346268,1.5611180547475816,0.1118590139150619,0.652000717610573,0.8872075434160545
joint_inhouse_gao,12,51,2.2587219475381564,0.8299187710750053,0.801780425229995,0.6795771626386314,2.285275216739232,1.6495077483952043,-0.0216269443929195,0.8441061837568228,0.896605568337065,0.8080878284067379,0.8083938578380768,0.6446741722357623,2.2587219475381564,1.6334745959043502,-0.1048065301179885,0.7419056383576698,0.902815952431556
joint_inhouse_gao,12,52,2.2639466208322383,0.8282266382977228,0.7859883867613806,0.677458566369709,2.292817748602615,1.6692705291807652,0.1535403008759021,0.5950063391616038,0.9079271664867156,0.8072830555097591,0.808673438037654,0.6430284553159674,2.2639466208322383,1.6571571785211563,0.0297622138261795,0.6601458349982066,0.8968772316555761
joint_inhouse_gao,12,53,2.1897987258457405,0.8288181670109058,0.7925783870570691,0.6793023060434601,2.2862551536377405,1.6336374270617962,0.0533747679889202,0.7045507532987225,0.9056106126337384,0.8210648630394815,0.8267263309246423,0.6660283284544013,2.1897987258457405,1.61929538667202,0.0094463857412338,0.649912768039185,0.9011432775189572
joint_inhouse_gao,12,54,2.212108831542464,0.824994668987688,0.7911809736734662,0.669965640114372,2.3192969520721345,1.7076890603601933,-0.1498280360400676,0.9678973520630784,0.8954753984866766,0.8185011450463203,0.813364855232758,0.6591885225390306,2.212108831542464,1.64254099547863,-0.2145530577898025,0.8331462686958883,0.9040322837578127
joint_inhouse_gao,12,55,2.228794791571458,0.8276310978037351,0.7879921523661182,0.681801620523732,2.2773289167581874,1.6779312497079373,0.0650113924443721,0.4272324688531677,0.9387863849871992,0.8101139516552615,0.8023690581526813,0.6540276423153963,2.228794791571458,1.664060258746147,0.0524629811048507,0.3041088490256892,0.9468823018146598
joint_inhouse_gao,12,56,2.2281711867718403,0.8188319356677166,0.7887797574361292,0.6664324518328013,2.3316785383521235,1.7569571550786496,0.0922669840753078,0.4536522297270887,0.9323408420868032,0.8132391491640977,0.8000187410903012,0.654221217642075,2.2281711867718403,1.624654516458511,0.0849383072853088,0.5291437255097543,0.908962011357094
joint_inhouse_gao,12,57,2.2201777891010432,0.8282906572752791,0.7888469592339118,0.6809130474613112,2.2805064351173563,1.7004967189133169,-0.1687156430184841,0.6826247272306657,0.934179065066887,0.8132106696913728,0.8045534704812465,0.6566976786991436,2.2201777891010432,1.6614405642747878,-0.1465086773633956,0.5651060586045427,0.9357377395330004
joint_inhouse_gao,12,58,2.249235701449636,0.8142121095388837,0.7765133172843214,0.6496204630502229,2.389715200854512,1.7053423561155796,0.081440513163805,0.9054518684469484,0.8775239619502812,0.8092937265263281,0.8032385218502677,0.6476525202774202,2.249235701449636,1.6467042418718338,0.0467389231920242,0.5878184850437446,0.9053907463531408
joint_inhouse_gao,12,59,2.2287267600071834,0.8183647948155977,0.7841689460877036,0.663456739023157,2.3420557471324788,1.7180230533778666,-0.046413378983736,0.7389470503662762,0.9126689987953304,0.8116336031676202,0.8068669198250011,0.6540487628614033,2.2287267600071834,1.6026606208086014,-0.1011430596113205,0.5746477602537466,0.9278112285457456
joint_inhouse_gao,12,60,2.20434026474678,0.8179937642462216,0.7867510311636439,0.6581743119079428,2.3603647885078027,1.68980350664258,0.0404267293512821,0.8647239069410643,0.8870936510724848,0.8181000250006328,0.8180808509069457,0.6615780683785688,2.20434026474678,1.5785991953611374,0.057668008685112,0.584563209316542,0.9044023941766792
joint_inhouse_gao,12,61,2.2554405773150097,0.8202311112591757,0.7905158678805561,0.6649264194769406,2.3369362869408707,1.7279100326001644,-0.1695397605001926,0.847726092006309,0.9131294386639076,0.8095989582830763,0.8058039006046304,0.6457058252623273,2.2554405773150097,1.67243362224102,-0.2221533490419387,0.7973060503469432,0.9106662524887148
joint_inhouse_gao,12,62,2.227535054307328,0.834582018726818,0.8038617609098873,0.6797129840122436,2.2847908222425333,1.6189024660289288,0.2519047047793865,0.7344479041979846,0.880126873754522,0.8159325304576528,0.8133863614019563,0.6544186259124705,2.227535054307328,1.6282483090162276,0.0891138285398483,0.6726208350346328,0.8871422916966655
joint_inhouse_gao,12,63,2.20386120473462,0.8241287650947114,0.7925323058243039,0.6654273802066863,2.33518868390719,1.6813321093022824,0.0052834106385707,0.989212074583906,0.8754027898964991,0.8198701615838393,0.8196323673991052,0.6617251480289847,2.20386120473462,1.5922545887231827,-0.0008323539495468,0.7394978094382775,0.8890820704831432
joint_inhouse_gao,12,64,2.225216511213746,0.8294224272293911,0.7988097217577356,0.6799081836009536,2.2840944808679886,1.647156234294176,0.0325559929907321,0.7456454734428851,0.9028335944336218,0.8124645572777124,0.8133802167821854,0.655137652368322,2.225216511213746,1.6227685478925704,-0.0511637793779373,0.569411810130534,0.9215873040469232
joint_inhouse_gao,12,65,2.219260008244013,0.8233582660154993,0.7839869252182813,0.6698648680409243,2.31965100994155,1.6925452438294888,0.0250021799504756,0.759721693251352,0.9019267054329104,0.8139668401219919,0.8169840362778349,0.6569814498248825,2.219260008244013,1.6483198961019516,0.0259989246129989,0.5329667724440292,0.9164025803989504
joint_inhouse_gao,12,66,2.215827651945005,0.8239673489445964,0.7925733949235195,0.668910423299538,2.3230017300098043,1.6873805709183216,0.0602131022512912,0.8013572968820194,0.8927943416101288,0.815491848972044,0.8073246939979352,0.6580416693666398,2.215827651945005,1.6627891248464584,-0.0234756199121475,0.6389077251476911,0.9072714906188692
